2020-10-25 16:41:07.100323,4.556430468506822,96.93030992687234,68.39204516783239,on
2020-10-25 16:41:07.100358,40.5425936746715,59.03047109559012,64.19760283431553,off
2020-10-25 16:41:07.100368,92.96572096482126,52.54779714499025,73.90410364110403,off
2020-10-25 16:41:07.100375,56.91187291239531,91.20775499649623,28.679254185233848,off
2020-10-25 16:41:07.100382,74.14871985399259,6.345879072856986,21.76781583616796,on
2020-10-25 16:41:07.100389,22.58745203643848,67.94002105473318,97.62869986368428,on
2020-10-25 16:41:07.100396,21.280101029911826,74.49169003509027,19.80134653919211,off
2020-10-25 16:41:07.100403,39.56174433899922,38.06738793333303,10.340697896595941,off
2020-10-25 16:41:07.100409,27.56990806735876,55.14368728958944,74.94242630512159,on
2020-10-25 16:41:07.100416,88.19776405952994,93.94866067573588,73.20409179279183,off
2020-10-25 16:41:07.100423,15.021492992201779,57.745442855367116,63.40657474576524,on
2020-10-25 16:41:07.100429,43.49159686668473,47.02898983495236,2.124351697884941,off
2020-10-25 16:41:07.100436,19.26605653807374,51.084607768891686,11.20534231783099,off
2020-10-25 16:41:07.100443,12.588235149563376,58.702739821606855,13.937312264052126,off
2020-10-25 16:41:07.100449,81.04015356536951,44.59270297141062,39.44487320362581,off
2020-10-25 16:41:07.100456,22.722548890013748,99.548603725343,8.534971650801705,off
2020-10-25 16:41:07.100462,67.79955903652163,81.63996165034536,76.54408722344918,on
2020-10-25 16:41:07.100469,30.224645231154955,40.50694156980852,57.070666927728155,on
2020-10-25 16:41:07.100476,66.98301638494343,27.807913142477936,74.47823018574692,off
2020-10-25 16:41:07.100482,25.435700031092367,6.268997799566112,85.0613574526692,on
2020-10-25 16:41:07.100489,34.783873152410735,69.52627890440436,29.938629404331042,off
2020-10-25 16:41:07.100496,11.730516254721646,50.06199392795805,47.57894196753845,on
2020-10-25 16:41:07.100504,22.204324163749646,9.215400015302533,91.66699561480573,on
2020-10-25 16:41:07.100514,22.58763732061816,77.32898594154472,60.62187281591015,off
2020-10-25 16:41:07.100525,83.12105316068404,7.45376008991604,35.12655105706658,on
2020-10-25 16:41:07.100532,51.52419970457617,43.959809638305494,83.56171295765911,on
2020-10-25 16:41:07.100538,92.42020481371185,29.06250449981248,64.97087143585982,on
2020-10-25 16:41:07.100545,61.83220389564751,72.23022612090693,83.41119566373885,on
2020-10-25 16:41:07.100551,50.756806744385884,5.199731942367281,60.90951128966333,on
2020-10-25 16:41:07.100558,43.8202095586957,8.417655865214924,82.55163241895606,on
2020-10-25 16:41:07.100564,96.81479401880274,92.89824569631418,79.69808675288145,off
2020-10-25 16:41:07.100571,50.0916198008574,59.92066097639183,7.17453675977292,off
2020-10-25 16:41:07.100577,51.283299831470316,30.16284290073553,18.75136887836364,off
2020-10-25 16:41:07.100586,41.66223113511145,13.841719094800165,46.628125044707645,off
2020-10-25 16:41:07.100596,22.812284456575448,65.74281899020451,67.26798468555906,on
2020-10-25 16:41:07.100603,76.8660023658467,35.2269948188158,22.685318999791637,on
2020-10-25 16:41:07.100609,44.45192348701751,21.805238430184815,49.55075236654607,on
2020-10-25 16:41:07.100616,34.45299056829973,34.318291767574195,8.822466374415272,on
2020-10-25 16:41:07.100622,18.039382427391637,18.221814697011617,39.78553193484045,on
2020-10-25 16:41:07.100630,34.41745199114856,60.975777771558036,91.65984039448807,off
2020-10-25 16:41:07.100641,66.20951509044995,40.55627918811642,57.16154110701437,on
2020-10-25 16:41:07.100650,19.647812973449973,21.13946758505395,45.13737268710691,on
2020-10-25 16:41:07.100661,45.75912781552008,69.82476157993517,70.810632720937,on
2020-10-25 16:41:07.100669,73.97983067804098,91.43273537728729,17.905434587082237,off
2020-10-25 16:41:07.100679,69.69049080421314,57.53932562059811,9.167542231149906,on
2020-10-25 16:41:07.100686,81.58583934153073,53.74888984917331,34.88453283422839,off
2020-10-25 16:41:07.100692,71.42306431917656,12.971604526213088,60.53171835675635,on
2020-10-25 16:41:07.100699,16.960943246862847,70.92106450480713,39.30247266277909,on
